week_date,region,platform,segment,customer_type,transactions,sales
2019-06-17,SOUTH AMERICA,Shopify,C4,Existing,7,1016
2019-06-10,SOUTH AMERICA,Shopify,C4,New,4,596
2019-06-10,SOUTH AMERICA,Shopify,C4,Existing,4,692
2019-06-10,SOUTH AMERICA,Retail,C4,Existing,228,11457
2019-06-10,SOUTH AMERICA,Retail,C4,New,209,7888
2019-06-03,SOUTH AMERICA,Shopify,C4,Existing,5,928
2019-06-03,SOUTH AMERICA,Retail,C4,Existing,274,13811
2019-06-03,SOUTH AMERICA,Shopify,C4,New,4,637
2019-06-03,SOUTH AMERICA,Retail,C4,New,208,7469
2019-05-27,SOUTH AMERICA,Shopify,C4,Existing,7,1122
2019-05-27,SOUTH AMERICA,Shopify,C4,New,6,828
2019-05-27,SOUTH AMERICA,Retail,C4,New,201,7960
2019-05-27,SOUTH AMERICA,Retail,C4,Existing,261,12302
2019-05-20,SOUTH AMERICA,Retail,C4,New,187,9091
2019-05-20,SOUTH AMERICA,Retail,C4,Existing,277,13395
2019-05-20,SOUTH AMERICA,Shopify,C4,New,4,693
2019-05-20,SOUTH AMERICA,Shopify,C4,Existing,6,762
2019-05-13,SOUTH AMERICA,Shopify,C4,Existing,5,710
2019-05-13,SOUTH AMERICA,Shopify,C4,New,2,269
2019-05-13,SOUTH AMERICA,Retail,C4,Existing,307,14416
2019-05-13,SOUTH AMERICA,Retail,C4,New,220,9872
2019-05-06,SOUTH AMERICA,Shopify,C4,New,2,212
2019-05-06,SOUTH AMERICA,Shopify,C4,Existing,6,921
2019-05-06,SOUTH AMERICA,Retail,C4,New,270,10188
2019-05-06,SOUTH AMERICA,Retail,C4,Existing,369,16629
2019-04-29,SOUTH AMERICA,Shopify,C4,Existing,6,924
2019-04-29,SOUTH AMERICA,Shopify,C4,New,6,731
2019-04-29,SOUTH AMERICA,Retail,C4,New,287,12060
2019-04-29,SOUTH AMERICA,Retail,C4,Existing,343,16525
2019-04-22,SOUTH AMERICA,Shopify,C4,New,4,668
2019-04-22,SOUTH AMERICA,Retail,C4,New,273,11401
2019-04-22,SOUTH AMERICA,Retail,C4,Existing,379,17579
2019-04-22,SOUTH AMERICA,Shopify,C4,Existing,9,1898
2019-04-15,SOUTH AMERICA,Shopify,C4,New,1,0
2019-04-15,SOUTH AMERICA,Retail,C4,New,299,12150
2019-04-15,SOUTH AMERICA,Shopify,C4,Existing,5,565
2019-04-15,SOUTH AMERICA,Retail,C4,Existing,386,18242
2019-04-08,SOUTH AMERICA,Shopify,C4,Existing,6,823
2019-04-08,SOUTH AMERICA,Shopify,C4,New,1,123
2019-04-08,SOUTH AMERICA,Retail,C4,New,303,13559
2019-04-08,SOUTH AMERICA,Retail,C4,Existing,426,23071
2019-04-01,SOUTH AMERICA,Shopify,C4,New,5,736
2019-04-01,SOUTH AMERICA,Retail,C4,New,359,15507
2019-04-01,SOUTH AMERICA,Retail,C4,Existing,443,23025
2019-04-01,SOUTH AMERICA,Shopify,C4,Existing,7,1416
2019-03-25,SOUTH AMERICA,Retail,C4,New,401,15884
2019-03-25,SOUTH AMERICA,Shopify,C4,New,6,946
2019-03-25,SOUTH AMERICA,Retail,C4,Existing,490,23550
2019-03-25,SOUTH AMERICA,Shopify,C4,Existing,6,638
2018-09-03,SOUTH AMERICA,Shopify,C4,Existing,9,1767
2018-09-03,SOUTH AMERICA,Retail,C4,New,231,9172
2018-09-03,SOUTH AMERICA,Shopify,C4,New,4,661
2018-09-03,SOUTH AMERICA,Retail,C4,Existing,258,12516
2018-08-27,SOUTH AMERICA,Shopify,C4,New,3,471
2018-08-27,SOUTH AMERICA,Retail,C4,New,215,7830
2018-08-27,SOUTH AMERICA,Retail,C4,Existing,257,12526
2018-08-27,SOUTH AMERICA,Shopify,C4,Existing,6,1014
2018-08-20,SOUTH AMERICA,Retail,C4,New,187,8041
2018-08-20,SOUTH AMERICA,Shopify,C4,Existing,8,1116
2018-08-20,SOUTH AMERICA,Shopify,C4,New,1,812
2018-08-20,SOUTH AMERICA,Retail,C4,Existing,231,10819
2018-08-13,SOUTH AMERICA,Retail,C4,New,171,5982
2018-08-13,SOUTH AMERICA,Retail,C4,Existing,209,10315
2018-08-13,SOUTH AMERICA,Shopify,C4,New,1,143
2018-08-13,SOUTH AMERICA,Shopify,C4,Existing,5,938
2018-08-06,SOUTH AMERICA,Retail,C4,Existing,184,10472
2018-08-06,SOUTH AMERICA,Retail,C4,New,188,8056
2018-08-06,SOUTH AMERICA,Shopify,C4,Existing,7,1255
2018-08-06,SOUTH AMERICA,Shopify,C4,New,2,384
2018-07-30,SOUTH AMERICA,Shopify,C4,Existing,8,2086
2018-07-30,SOUTH AMERICA,Shopify,C4,New,2,313
2018-07-30,SOUTH AMERICA,Retail,C4,Existing,175,10502
2018-07-30,SOUTH AMERICA,Retail,C4,New,155,5359
2018-07-23,SOUTH AMERICA,Retail,C4,Existing,197,11468
2018-07-23,SOUTH AMERICA,Shopify,C4,New,1,154
2018-07-23,SOUTH AMERICA,Retail,C4,New,164,5782
2018-07-23,SOUTH AMERICA,Shopify,C4,Existing,6,939
2018-07-16,SOUTH AMERICA,Shopify,C4,Existing,7,1228
2018-07-16,SOUTH AMERICA,Shopify,C4,New,3,623
2018-07-16,SOUTH AMERICA,Retail,C4,New,168,6385
2018-07-16,SOUTH AMERICA,Retail,C4,Existing,189,10584
2018-07-09,SOUTH AMERICA,Shopify,C4,Existing,9,1291
2018-07-09,SOUTH AMERICA,Shopify,C4,New,4,881
2018-07-09,SOUTH AMERICA,Retail,C4,Existing,168,10420
2018-07-09,SOUTH AMERICA,Retail,C4,New,178,6618
2018-07-02,SOUTH AMERICA,Retail,C4,Existing,184,9815
2018-07-02,SOUTH AMERICA,Shopify,C4,Existing,6,805
2018-07-02,SOUTH AMERICA,Shopify,C4,New,3,418
2018-07-02,SOUTH AMERICA,Retail,C4,New,197,7492
2018-06-25,SOUTH AMERICA,Retail,C4,New,174,7356
2018-06-25,SOUTH AMERICA,Retail,C4,Existing,204,10552
2018-06-25,SOUTH AMERICA,Shopify,C4,Existing,9,1512
2018-06-25,SOUTH AMERICA,Shopify,C4,New,3,346
2018-06-18,SOUTH AMERICA,Retail,C4,New,186,7525
2018-06-18,SOUTH AMERICA,Shopify,C4,New,2,439
2018-06-18,SOUTH AMERICA,Retail,C4,Existing,202,9878
2018-06-18,SOUTH AMERICA,Shopify,C4,Existing,7,1483
2018-06-11,SOUTH AMERICA,Retail,C4,Existing,195,11342
2018-06-11,SOUTH AMERICA,Retail,C4,New,188,7553
2018-06-11,SOUTH AMERICA,Shopify,C4,New,4,516
2018-06-11,SOUTH AMERICA,Shopify,C4,Existing,6,1131
2018-06-04,SOUTH AMERICA,Shopify,C4,New,3,608
2018-06-04,SOUTH AMERICA,Retail,C4,New,194,7321
2018-06-04,SOUTH AMERICA,Shopify,C4,Existing,6,897
2018-06-04,SOUTH AMERICA,Retail,C4,Existing,213,11893
2018-05-28,SOUTH AMERICA,Shopify,C4,Existing,9,1438
2018-05-28,SOUTH AMERICA,Retail,C4,Existing,200,10187
2018-05-28,SOUTH AMERICA,Shopify,C4,New,1,40
2018-05-28,SOUTH AMERICA,Retail,C4,New,176,7000
2018-05-21,SOUTH AMERICA,Retail,C4,Existing,204,9952
2018-05-21,SOUTH AMERICA,Retail,C4,New,188,7668
2018-05-21,SOUTH AMERICA,Shopify,C4,Existing,7,933
2018-05-14,SOUTH AMERICA,Retail,C4,New,219,7857
2018-05-14,SOUTH AMERICA,Shopify,C4,New,2,389
2018-05-14,SOUTH AMERICA,Shopify,C4,Existing,10,2431
2018-05-14,SOUTH AMERICA,Retail,C4,Existing,241,13526
2018-05-07,SOUTH AMERICA,Shopify,C4,New,3,536
2018-05-07,SOUTH AMERICA,Retail,C4,New,232,9590
2018-05-07,SOUTH AMERICA,Retail,C4,Existing,306,14185
2018-05-07,SOUTH AMERICA,Shopify,C4,Existing,6,1089
2018-04-30,SOUTH AMERICA,Retail,C4,Existing,299,15383
2018-04-30,SOUTH AMERICA,Shopify,C4,Existing,9,1149
2018-04-30,SOUTH AMERICA,Shopify,C4,New,1,136
2018-04-30,SOUTH AMERICA,Retail,C4,New,246,9505
2018-04-23,SOUTH AMERICA,Shopify,C4,Existing,6,927
2018-04-23,SOUTH AMERICA,Retail,C4,New,262,9751
2018-04-23,SOUTH AMERICA,Retail,C4,Existing,319,14722
2018-04-23,SOUTH AMERICA,Shopify,C4,New,2,213
2018-04-16,SOUTH AMERICA,Shopify,C4,Existing,7,1053
2018-04-16,SOUTH AMERICA,Retail,C4,New,298,11351
2018-04-16,SOUTH AMERICA,Retail,C4,Existing,284,14311
2018-04-09,SOUTH AMERICA,Shopify,C4,Existing,8,1521
2018-04-09,SOUTH AMERICA,Retail,C4,New,261,10428
2018-04-09,SOUTH AMERICA,Retail,C4,Existing,331,16187
2018-04-09,SOUTH AMERICA,Shopify,C4,New,2,174
2018-04-02,SOUTH AMERICA,Retail,C4,Existing,359,20513
2018-04-02,SOUTH AMERICA,Retail,C4,New,276,12035
2018-04-02,SOUTH AMERICA,Shopify,C4,New,2,388
2018-04-02,SOUTH AMERICA,Shopify,C4,Existing,9,1933
2018-03-26,SOUTH AMERICA,Shopify,C4,Existing,6,1172
2018-03-26,SOUTH AMERICA,Retail,C4,Existing,356,21366
2018-03-26,SOUTH AMERICA,Retail,C4,New,298,12440
2018-03-26,SOUTH AMERICA,Shopify,C4,New,1,100
2020-08-31,SOUTH AMERICA,Retail,F1,Existing,854,31589
2020-08-31,SOUTH AMERICA,Shopify,F1,Existing,74,16149
2020-08-31,SOUTH AMERICA,Shopify,F1,New,6,623
2020-08-31,SOUTH AMERICA,Retail,F1,New,312,11256
2020-08-24,SOUTH AMERICA,Retail,F1,Existing,773,31067
2020-08-24,SOUTH AMERICA,Retail,F1,New,292,11098
2020-08-24,SOUTH AMERICA,Shopify,F1,New,7,1292
2020-08-24,SOUTH AMERICA,Shopify,F1,Existing,64,13714
2020-08-17,SOUTH AMERICA,Retail,F1,Existing,781,32930
2020-08-17,SOUTH AMERICA,Shopify,F1,Existing,70,16176
2020-08-17,SOUTH AMERICA,Shopify,F1,New,8,1077
2020-08-17,SOUTH AMERICA,Retail,F1,New,255,8408
2020-08-10,SOUTH AMERICA,Shopify,F1,Existing,66,14470
2020-08-10,SOUTH AMERICA,Shopify,F1,New,9,1981
2020-08-10,SOUTH AMERICA,Retail,F1,Existing,691,27346
2020-08-10,SOUTH AMERICA,Retail,F1,New,296,10344
2020-08-03,SOUTH AMERICA,Retail,F1,Existing,722,30399
2020-08-03,SOUTH AMERICA,Shopify,F1,New,9,1791
2020-08-03,SOUTH AMERICA,Shopify,F1,Existing,64,14772
2020-08-03,SOUTH AMERICA,Retail,F1,New,252,8008
2020-07-27,SOUTH AMERICA,Shopify,F1,Existing,61,14015
2020-07-27,SOUTH AMERICA,Retail,F1,Existing,762,29196
2020-07-27,SOUTH AMERICA,Shopify,F1,New,9,1557
2020-07-27,SOUTH AMERICA,Retail,F1,New,289,9475
2020-07-20,SOUTH AMERICA,Retail,F1,Existing,751,30585
2020-07-20,SOUTH AMERICA,Retail,F1,New,250,9205
2020-07-20,SOUTH AMERICA,Shopify,F1,New,13,2628
2020-07-20,SOUTH AMERICA,Shopify,F1,Existing,71,15964
2020-07-13,SOUTH AMERICA,Shopify,F1,Existing,62,15086
2020-07-13,SOUTH AMERICA,Retail,F1,New,239,8925
2020-07-13,SOUTH AMERICA,Retail,F1,Existing,780,32639
2020-07-13,SOUTH AMERICA,Shopify,F1,New,6,951
2020-07-06,SOUTH AMERICA,Shopify,F1,Existing,55,12375
2020-07-06,SOUTH AMERICA,Shopify,F1,New,11,1745
2020-07-06,SOUTH AMERICA,Retail,F1,Existing,833,35417
2020-07-06,SOUTH AMERICA,Retail,F1,New,298,11174
2020-06-29,SOUTH AMERICA,Retail,F1,Existing,779,31008
2020-06-29,SOUTH AMERICA,Shopify,F1,New,5,1052
2020-06-29,SOUTH AMERICA,Shopify,F1,Existing,68,16778
2020-06-29,SOUTH AMERICA,Retail,F1,New,320,11888
2020-06-22,SOUTH AMERICA,Retail,F1,New,236,7787
2020-06-22,SOUTH AMERICA,Shopify,F1,Existing,62,14317
2020-06-22,SOUTH AMERICA,Retail,F1,Existing,765,32201
2020-06-22,SOUTH AMERICA,Shopify,F1,New,4,899
2020-06-15,SOUTH AMERICA,Shopify,F1,New,6,1165
2020-06-15,SOUTH AMERICA,Retail,F1,New,287,10587
2020-06-15,SOUTH AMERICA,Retail,F1,Existing,762,30970
2020-06-15,SOUTH AMERICA,Shopify,F1,Existing,67,15260
2020-06-08,SOUTH AMERICA,Retail,F1,Existing,758,32940
2020-06-08,SOUTH AMERICA,Retail,F1,New,249,9334
2020-06-08,SOUTH AMERICA,Shopify,F1,Existing,58,13829
2020-06-08,SOUTH AMERICA,Shopify,F1,New,7,1468
2020-06-01,SOUTH AMERICA,Shopify,F1,New,9,1235
2020-06-01,SOUTH AMERICA,Retail,F1,New,269,11291
2020-06-01,SOUTH AMERICA,Shopify,F1,Existing,61,13550
2020-06-01,SOUTH AMERICA,Retail,F1,Existing,764,31846
2020-05-25,SOUTH AMERICA,Retail,F1,New,261,9753
2020-05-25,SOUTH AMERICA,Shopify,F1,Existing,72,16537
2020-05-25,SOUTH AMERICA,Retail,F1,Existing,720,31856
2020-05-25,SOUTH AMERICA,Shopify,F1,New,8,1669
2020-05-18,SOUTH AMERICA,Shopify,F1,Existing,62,16097
2020-05-18,SOUTH AMERICA,Retail,F1,Existing,770,30940
2020-05-18,SOUTH AMERICA,Retail,F1,New,256,9188
2020-05-18,SOUTH AMERICA,Shopify,F1,New,9,1952
2020-05-11,SOUTH AMERICA,Shopify,F1,New,6,1086
2020-05-11,SOUTH AMERICA,Shopify,F1,Existing,71,16436
2020-05-11,SOUTH AMERICA,Retail,F1,New,253,8206
2020-05-11,SOUTH AMERICA,Retail,F1,Existing,804,33819
2020-05-04,SOUTH AMERICA,Retail,F1,Existing,830,32876
2020-05-04,SOUTH AMERICA,Retail,F1,New,247,8818
2020-05-04,SOUTH AMERICA,Shopify,F1,New,4,504
2020-05-04,SOUTH AMERICA,Shopify,F1,Existing,67,14347
2020-04-27,SOUTH AMERICA,Retail,F1,Existing,818,36401
2020-04-27,SOUTH AMERICA,Shopify,F1,Existing,71,16528
2020-04-27,SOUTH AMERICA,Retail,F1,New,280,11023
2020-04-27,SOUTH AMERICA,Shopify,F1,New,8,1453
2020-04-20,SOUTH AMERICA,Shopify,F1,Existing,68,15631
2020-04-20,SOUTH AMERICA,Shopify,F1,New,8,1609
2020-04-20,SOUTH AMERICA,Retail,F1,New,279,10277
2020-04-20,SOUTH AMERICA,Retail,F1,Existing,847,35616
2020-04-13,SOUTH AMERICA,Retail,F1,Existing,948,39993
2020-04-13,SOUTH AMERICA,Shopify,F1,New,9,1629
2020-04-13,SOUTH AMERICA,Retail,F1,New,293,11526
2020-04-13,SOUTH AMERICA,Shopify,F1,Existing,55,13874
2020-04-06,SOUTH AMERICA,Shopify,F1,Existing,67,15083
2020-04-06,SOUTH AMERICA,Shopify,F1,New,7,1386
2020-04-06,SOUTH AMERICA,Retail,F1,New,306,10441
2020-04-06,SOUTH AMERICA,Retail,F1,Existing,864,38140
2020-03-30,SOUTH AMERICA,Retail,F1,New,303,11456
2020-03-30,SOUTH AMERICA,Shopify,F1,Existing,61,13710
2020-03-30,SOUTH AMERICA,Retail,F1,Existing,891,39678
2020-03-30,SOUTH AMERICA,Shopify,F1,New,11,1539
2020-03-23,SOUTH AMERICA,Shopify,F1,New,6,792
2020-03-23,SOUTH AMERICA,Retail,F1,New,322,13326
2020-03-23,SOUTH AMERICA,Shopify,F1,Existing,54,12314
2020-03-23,SOUTH AMERICA,Retail,F1,Existing,962,44935
2019-09-02,SOUTH AMERICA,Retail,F1,Existing,680,29921
2019-09-02,SOUTH AMERICA,Shopify,F1,Existing,63,15149
2019-09-02,SOUTH AMERICA,Shopify,F1,New,6,1295
2019-09-02,SOUTH AMERICA,Retail,F1,New,309,12147
2019-08-26,SOUTH AMERICA,Shopify,F1,New,6,1418
2019-08-26,SOUTH AMERICA,Retail,F1,New,315,12230
2019-08-26,SOUTH AMERICA,Shopify,F1,Existing,59,13616
2019-08-26,SOUTH AMERICA,Retail,F1,Existing,699,30408
2019-08-19,SOUTH AMERICA,Retail,F1,New,333,11789
2019-08-19,SOUTH AMERICA,Shopify,F1,Existing,51,11378
2019-08-19,SOUTH AMERICA,Shopify,F1,New,7,655
2019-08-19,SOUTH AMERICA,Retail,F1,Existing,682,31430
2019-08-12,SOUTH AMERICA,Shopify,F1,New,6,1104
2019-08-12,SOUTH AMERICA,Shopify,F1,Existing,53,12751
2019-08-12,SOUTH AMERICA,Retail,F1,New,350,13576
2019-08-12,SOUTH AMERICA,Retail,F1,Existing,738,32395
2019-08-05,SOUTH AMERICA,Retail,F1,New,340,12434
2019-08-05,SOUTH AMERICA,Shopify,F1,New,7,1906
2019-08-05,SOUTH AMERICA,Shopify,F1,Existing,59,14339
2019-08-05,SOUTH AMERICA,Retail,F1,Existing,708,30851
2019-07-29,SOUTH AMERICA,Shopify,F1,New,7,1157
2019-07-29,SOUTH AMERICA,Shopify,F1,Existing,60,13352
2019-07-29,SOUTH AMERICA,Retail,F1,New,329,12676
2019-07-29,SOUTH AMERICA,Retail,F1,Existing,683,31548
2019-07-22,SOUTH AMERICA,Shopify,F1,Existing,58,12780
2019-07-22,SOUTH AMERICA,Shopify,F1,New,9,1482
2019-07-22,SOUTH AMERICA,Retail,F1,Existing,675,32004
2019-07-22,SOUTH AMERICA,Retail,F1,New,338,14092
2019-07-15,SOUTH AMERICA,Retail,F1,Existing,678,34183
2019-07-15,SOUTH AMERICA,Shopify,F1,New,8,1336
2019-07-15,SOUTH AMERICA,Retail,F1,New,304,12368
2019-07-15,SOUTH AMERICA,Shopify,F1,Existing,55,12295
2019-07-08,SOUTH AMERICA,Shopify,F1,New,6,1167
2019-07-08,SOUTH AMERICA,Shopify,F1,Existing,57,13999
2019-07-08,SOUTH AMERICA,Retail,F1,Existing,698,34113
2019-07-08,SOUTH AMERICA,Retail,F1,New,310,11942
2019-07-01,SOUTH AMERICA,Shopify,F1,Existing,45,10101
2019-07-01,SOUTH AMERICA,Retail,F1,Existing,702,33474
2019-07-01,SOUTH AMERICA,Shopify,F1,New,8,1622
2019-07-01,SOUTH AMERICA,Retail,F1,New,317,10629
2019-06-24,SOUTH AMERICA,Shopify,F1,Existing,69,16247
2019-06-24,SOUTH AMERICA,Retail,F1,New,280,10313
2019-06-24,SOUTH AMERICA,Shopify,F1,New,3,514
2019-06-24,SOUTH AMERICA,Retail,F1,Existing,703,32096
2019-06-17,SOUTH AMERICA,Retail,F1,New,300,11102
2019-06-17,SOUTH AMERICA,Shopify,F1,New,10,2402
2019-06-17,SOUTH AMERICA,Retail,F1,Existing,726,34188
2019-06-17,SOUTH AMERICA,Shopify,F1,Existing,58,12636
2019-06-10,SOUTH AMERICA,Retail,F1,Existing,674,29386
2019-06-10,SOUTH AMERICA,Shopify,F1,Existing,55,12329
2019-06-10,SOUTH AMERICA,Shopify,F1,New,5,591
2019-06-10,SOUTH AMERICA,Retail,F1,New,275,10793
2019-06-03,SOUTH AMERICA,Shopify,F1,New,6,650
2019-06-03,SOUTH AMERICA,Retail,F1,New,276,10306
2019-06-03,SOUTH AMERICA,Shopify,F1,Existing,51,10868
2019-06-03,SOUTH AMERICA,Retail,F1,Existing,684,29715
2019-05-27,SOUTH AMERICA,Retail,F1,New,304,11341
2019-05-27,SOUTH AMERICA,Shopify,F1,Existing,58,12984
2019-05-27,SOUTH AMERICA,Retail,F1,Existing,598,26633
2019-05-27,SOUTH AMERICA,Shopify,F1,New,6,1059
2019-05-20,SOUTH AMERICA,Retail,F1,New,299,10807
2019-05-20,SOUTH AMERICA,Shopify,F1,New,9,1480
2019-05-20,SOUTH AMERICA,Retail,F1,Existing,681,32460
2019-05-20,SOUTH AMERICA,Shopify,F1,Existing,58,13276
2019-05-13,SOUTH AMERICA,Shopify,F1,New,9,1734
2019-05-13,SOUTH AMERICA,Retail,F1,New,299,12062
2019-05-13,SOUTH AMERICA,Retail,F1,Existing,683,30513
2019-05-13,SOUTH AMERICA,Shopify,F1,Existing,51,11329
2019-05-06,SOUTH AMERICA,Shopify,F1,Existing,53,11198
2019-05-06,SOUTH AMERICA,Retail,F1,Existing,648,29766
2019-05-06,SOUTH AMERICA,Shopify,F1,New,6,1663
2019-05-06,SOUTH AMERICA,Retail,F1,New,307,11377
2019-04-29,SOUTH AMERICA,Shopify,F1,New,5,782
2019-04-29,SOUTH AMERICA,Retail,F1,New,295,11666
2019-04-29,SOUTH AMERICA,Shopify,F1,Existing,59,14235
2019-04-29,SOUTH AMERICA,Retail,F1,Existing,647,29005
2019-04-22,SOUTH AMERICA,Shopify,F1,Existing,61,12735
2019-04-22,SOUTH AMERICA,Shopify,F1,New,5,882
2019-04-22,SOUTH AMERICA,Retail,F1,Existing,617,28416
2019-04-22,SOUTH AMERICA,Retail,F1,New,310,11988
2019-04-15,SOUTH AMERICA,Retail,F1,Existing,636,31121
2019-04-15,SOUTH AMERICA,Shopify,F1,Existing,52,11388
2019-04-15,SOUTH AMERICA,Shopify,F1,New,6,929
2019-04-15,SOUTH AMERICA,Retail,F1,New,330,12869
2019-04-08,SOUTH AMERICA,Retail,F1,Existing,658,32289
2019-04-08,SOUTH AMERICA,Shopify,F1,New,5,717
2019-04-08,SOUTH AMERICA,Shopify,F1,Existing,43,9427
2019-04-08,SOUTH AMERICA,Retail,F1,New,351,15010
2019-04-01,SOUTH AMERICA,Shopify,F1,Existing,55,13428
2019-04-01,SOUTH AMERICA,Retail,F1,Existing,736,35575
2019-04-01,SOUTH AMERICA,Shopify,F1,New,5,993
2019-04-01,SOUTH AMERICA,Retail,F1,New,330,12062
2019-03-25,SOUTH AMERICA,Shopify,F1,New,6,1142
2019-03-25,SOUTH AMERICA,Retail,F1,Existing,653,30438
2019-03-25,SOUTH AMERICA,Shopify,F1,Existing,55,10881
2019-03-25,SOUTH AMERICA,Retail,F1,New,319,12610
2018-09-03,SOUTH AMERICA,Shopify,F1,Existing,31,7481
2018-09-03,SOUTH AMERICA,Retail,F1,Existing,547,26528
2018-09-03,SOUTH AMERICA,Retail,F1,New,247,8921
2018-09-03,SOUTH AMERICA,Shopify,F1,New,6,1014
2018-08-27,SOUTH AMERICA,Retail,F1,Existing,599,31915
2018-08-27,SOUTH AMERICA,Shopify,F1,Existing,31,7684
2018-08-27,SOUTH AMERICA,Shopify,F1,New,4,583
2018-08-27,SOUTH AMERICA,Retail,F1,New,239,8567
2018-08-20,SOUTH AMERICA,Shopify,F1,New,4,698
2018-08-20,SOUTH AMERICA,Shopify,F1,Existing,28,6394
2018-08-20,SOUTH AMERICA,Retail,F1,New,220,7722
2018-08-20,SOUTH AMERICA,Retail,F1,Existing,550,29111
2018-08-13,SOUTH AMERICA,Shopify,F1,New,3,726
2018-08-13,SOUTH AMERICA,Shopify,F1,Existing,24,5986
2018-08-13,SOUTH AMERICA,Retail,F1,New,209,7740
2018-08-13,SOUTH AMERICA,Retail,F1,Existing,532,27474
2018-08-06,SOUTH AMERICA,Retail,F1,Existing,558,26383
2018-08-06,SOUTH AMERICA,Shopify,F1,Existing,36,8154
2018-08-06,SOUTH AMERICA,Retail,F1,New,207,8360
2018-08-06,SOUTH AMERICA,Shopify,F1,New,2,668
2018-07-30,SOUTH AMERICA,Retail,F1,New,235,9464
2018-07-30,SOUTH AMERICA,Shopify,F1,Existing,29,7244
2018-07-30,SOUTH AMERICA,Shopify,F1,New,7,1557
2018-07-30,SOUTH AMERICA,Retail,F1,Existing,546,27576
2018-07-23,SOUTH AMERICA,Shopify,F1,New,2,464
2018-07-23,SOUTH AMERICA,Retail,F1,New,257,10142
2018-07-23,SOUTH AMERICA,Shopify,F1,Existing,26,7231
2018-07-23,SOUTH AMERICA,Retail,F1,Existing,598,30275
2018-07-16,SOUTH AMERICA,Shopify,F1,Existing,31,6956
2018-07-16,SOUTH AMERICA,Retail,F1,New,238,8979
2018-07-16,SOUTH AMERICA,Shopify,F1,New,5,1054
2018-07-16,SOUTH AMERICA,Retail,F1,Existing,567,30019
2018-07-09,SOUTH AMERICA,Retail,F1,New,243,10557
2018-07-09,SOUTH AMERICA,Retail,F1,Existing,548,27440
2018-07-09,SOUTH AMERICA,Shopify,F1,Existing,30,6734
2018-07-09,SOUTH AMERICA,Shopify,F1,New,4,950
2018-07-02,SOUTH AMERICA,Shopify,F1,New,5,1028
2018-07-02,SOUTH AMERICA,Shopify,F1,Existing,28,6484
2018-07-02,SOUTH AMERICA,Retail,F1,Existing,501,27245
2018-07-02,SOUTH AMERICA,Retail,F1,New,219,7935
2018-06-25,SOUTH AMERICA,Shopify,F1,New,4,793
2018-06-25,SOUTH AMERICA,Retail,F1,Existing,512,27001
2018-06-25,SOUTH AMERICA,Retail,F1,New,230,9473
2018-06-25,SOUTH AMERICA,Shopify,F1,Existing,26,6105
2018-06-18,SOUTH AMERICA,Retail,F1,New,232,9473
2018-06-18,SOUTH AMERICA,Shopify,F1,Existing,31,6678
2018-06-18,SOUTH AMERICA,Shopify,F1,New,5,812
2018-06-18,SOUTH AMERICA,Retail,F1,Existing,517,25928
2018-06-11,SOUTH AMERICA,Shopify,F1,Existing,21,5154
2018-06-11,SOUTH AMERICA,Shopify,F1,New,3,474
2018-06-11,SOUTH AMERICA,Retail,F1,Existing,500,24734
2018-06-11,SOUTH AMERICA,Retail,F1,New,213,7059
2018-06-04,SOUTH AMERICA,Shopify,F1,New,5,749
2018-06-04,SOUTH AMERICA,Retail,F1,New,239,10713
2018-06-04,SOUTH AMERICA,Shopify,F1,Existing,28,5942
2018-06-04,SOUTH AMERICA,Retail,F1,Existing,532,25270
2018-05-28,SOUTH AMERICA,Shopify,F1,New,5,737
2018-05-28,SOUTH AMERICA,Retail,F1,New,241,10353
2018-05-28,SOUTH AMERICA,Shopify,F1,Existing,24,5299
2018-05-28,SOUTH AMERICA,Retail,F1,Existing,532,27200
2018-05-21,SOUTH AMERICA,Retail,F1,New,224,7490
2018-05-21,SOUTH AMERICA,Shopify,F1,New,2,208
2018-05-21,SOUTH AMERICA,Shopify,F1,Existing,17,3980
2018-05-21,SOUTH AMERICA,Retail,F1,Existing,523,24854
2018-05-14,SOUTH AMERICA,Retail,F1,Existing,540,25961
2018-05-14,SOUTH AMERICA,Shopify,F1,Existing,23,5421
2018-05-14,SOUTH AMERICA,Shopify,F1,New,6,659
2018-05-14,SOUTH AMERICA,Retail,F1,New,235,8165
2018-05-07,SOUTH AMERICA,Shopify,F1,Existing,24,6572
2018-05-07,SOUTH AMERICA,Shopify,F1,New,8,1246
2018-05-07,SOUTH AMERICA,Retail,F1,New,228,8434
2018-05-07,SOUTH AMERICA,Retail,F1,Existing,524,24580
2018-04-30,SOUTH AMERICA,Shopify,F1,New,3,427
2018-04-30,SOUTH AMERICA,Retail,F1,New,256,9701
2018-04-30,SOUTH AMERICA,Shopify,F1,Existing,27,6653
2018-04-30,SOUTH AMERICA,Retail,F1,Existing,506,21484
2018-04-23,SOUTH AMERICA,Retail,F1,New,250,10577
2018-04-23,SOUTH AMERICA,Shopify,F1,Existing,25,6022
2018-04-23,SOUTH AMERICA,Shopify,F1,New,5,808
2018-04-23,SOUTH AMERICA,Retail,F1,Existing,517,25523
2018-04-16,SOUTH AMERICA,Retail,F1,Existing,551,26873
2018-04-16,SOUTH AMERICA,Shopify,F1,New,2,301
2018-04-16,SOUTH AMERICA,Shopify,F1,Existing,16,3795
2018-04-16,SOUTH AMERICA,Retail,F1,New,224,9632
